danceability,energy,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,Genre
0.659,0.816,-4.524,1,0.0889,1.05e-05,0.193,0.874,124.932,r-n-b
0.484,0.448,-6.952,1,0.731,0.0,0.0737,0.607,80.43,r-n-b
0.852,0.859,-3.214,0,0.153,0.000921,0.136,0.914,108.344,r-n-b
0.8,0.724,-8.101,0,0.388,0.000145,0.125,0.685,134.945,r-n-b
0.585,0.7,-8.591,0,0.0851,0.245,0.103,0.951,177.596,r-n-b
0.64,0.676,-14.619,0,0.333,0.0093,0.707,0.468,110.997,r-n-b
0.687,0.865,-8.431,0,0.672,2.67e-05,0.0725,0.97,157.487,r-n-b
0.734,0.546,-5.027,1,0.335,0.0,0.178,0.928,135.966,r-n-b
0.655,0.944,-5.457,0,0.319,0.0,0.888,0.344,97.957,r-n-b
0.644,0.817,-2.306,0,0.341,0.0,0.357,0.965,175.945,r-n-b
0.729,0.899,-1.492,1,0.423,8.44e-05,0.106,0.974,145.095,r-n-b
0.648,0.751,-7.795,1,0.185,0.000204,0.766,0.559,113.927,r-n-b
0.719,0.669,-2.834,1,0.619,0.0,0.21,0.747,125.996,r-n-b
0.341,0.604,-7.346,0,0.325,3.84e-05,0.951,0.244,68.198,r-n-b
0.658,0.854,-6.796,1,0.467,0.137,0.578,0.516,119.562,r-n-b
0.737,0.505,-3.878,1,0.447,1.74e-06,0.22,0.959,107.008,r-n-b
0.66,0.567,-8.209,1,0.73,2.79e-05,0.166,0.133,120.105,r-n-b
0.701,0.888,-4.798,1,0.458,0.0,0.684,0.808,120.048,r-n-b
0.38,0.435,-5.952,0,0.531,4.58e-06,0.485,0.541,159.759,r-n-b
0.459,0.958,-3.312,1,0.00681,3.93e-06,0.0923,0.434,101.911,r-n-b
0.432,0.557,-9.57,1,0.63,0.000565,0.688,0.249,79.599,r-n-b
0.678,0.522,-7.881,1,0.698,8.56e-05,0.102,0.713,145.74,r-n-b
0.516,0.521,-6.994,1,0.294,2.33e-06,0.369,0.498,170.596,r-n-b
0.332,0.769,-4.984,1,0.158,1.46e-06,0.704,0.35,175.938,r-n-b
0.483,0.426,-9.389,1,0.598,2.16e-06,0.325,0.662,152.46,r-n-b
0.746,0.588,-4.945,1,0.389,5.12e-06,0.057,0.975,119.86,r-n-b
0.676,0.676,-8.241,1,0.377,2.57e-05,0.751,0.253,93.09,r-n-b
0.764,0.797,-6.558,1,0.486,0.0,0.0599,0.977,104.488,r-n-b
0.536,0.86,-5.143,1,0.00859,8.8e-06,0.191,0.695,148.151,r-n-b
0.671,0.689,-7.755,1,0.328,2.95e-06,0.352,0.811,138.306,r-n-b
0.739,0.627,-5.168,1,0.379,0.0,0.0934,0.852,154.934,r-n-b
0.839,0.755,-3.649,1,0.428,2.47e-06,0.0532,0.97,114.978,r-n-b
0.79,0.743,-5.828,1,0.402,6.67e-06,0.0696,0.96,104.997,r-n-b
0.728,0.333,-11.611,1,0.462,0.0,0.112,0.966,102.586,r-n-b
0.85,0.458,-7.82,1,0.476,0.0,0.26,0.616,143.973,r-n-b
0.723,0.44,-10.536,1,0.667,0.0,0.128,0.843,123.217,r-n-b
0.636,0.684,-9.302,1,0.52,0.0015,0.534,0.881,132.509,r-n-b
0.571,0.324,-9.245,0,0.666,0.0,0.0895,0.672,142.77,r-n-b
0.692,0.632,-4.242,0,0.109,0.0,0.0904,0.626,82.54,r-n-b
0.677,0.573,-7.982,0,0.317,0.0,0.291,0.282,107.059,r-n-b
0.644,0.219,-14.797,0,0.432,0.0,0.0994,0.159,114.867,r-n-b
0.372,0.831,-5.385,0,0.14,0.0,0.116,0.427,82.598,r-n-b
0.767,0.509,-6.123,1,0.301,0.00329,0.494,0.733,153.537,r-n-b
0.607,0.737,-5.714,1,0.0348,0.0,0.119,0.702,113.96,r-n-b
0.252,0.535,-7.898,1,0.659,2.58e-05,0.099,0.354,81.805,r-n-b
0.507,0.503,-11.759,1,0.642,0.0,0.202,0.605,87.038,r-n-b
0.768,0.584,-9.785,1,0.234,4e-06,0.325,0.911,113.767,r-n-b
0.682,0.915,-3.633,1,0.00193,0.00793,0.096,0.789,101.051,r-n-b
0.586,0.858,-12.67,1,0.00527,0.000244,0.0826,0.812,144.632,r-n-b
0.823,0.382,-10.552,1,0.0926,0.00495,0.108,0.749,144.438,r-n-b
0.459,0.9,-5.215,1,0.301,0.087,0.874,0.488,170.013,r-n-b
0.708,0.461,-7.764,1,0.607,0.0,0.114,0.494,131.992,r-n-b
0.454,0.374,-14.343,1,0.406,0.0133,0.332,0.254,180.445,r-n-b
0.591,0.913,-4.778,1,0.0626,1.88e-06,0.148,0.848,152.065,r-n-b
0.641,0.766,-7.417,0,0.257,0.0,0.109,0.399,103.055,r-n-b
0.58,0.768,-9.955,1,0.166,0.0051,0.503,0.709,119.455,r-n-b
0.273,0.466,-7.513,1,0.00419,0.000315,0.118,0.493,51.037,r-n-b
0.484,0.782,-4.656,1,0.149,0.004,0.191,0.753,101.06,r-n-b
0.737,0.522,-2.928,1,0.698,3.61e-05,0.107,0.905,150.079,r-n-b
0.484,0.782,-4.656,1,0.149,0.004,0.191,0.753,101.06,r-n-b
0.715,0.384,-9.641,1,0.529,3.74e-06,0.307,0.451,139.993,r-n-b
0.51,0.712,-5.292,1,0.0779,0.0915,0.394,0.867,124.311,r-n-b
0.84,0.442,-13.497,0,0.403,5.28e-05,0.057,0.968,118.839,r-n-b
0.747,0.624,-4.72,0,0.304,0.0,0.155,0.648,135.921,r-n-b
0.636,0.425,-6.357,1,0.566,0.0,0.242,0.655,115.978,r-n-b
0.74,0.518,-4.914,1,0.562,3.79e-06,0.0456,0.981,132.998,r-n-b
0.856,0.601,-8.942,1,0.0468,0.0,0.0707,0.632,136.898,r-n-b
0.647,0.691,-5.49,0,0.307,0.000122,0.118,0.921,143.056,r-n-b
0.39,0.859,-5.506,1,0.337,0.0,0.557,0.653,168.135,r-n-b
0.738,0.406,-7.143,1,0.89,6.76e-05,0.232,0.96,112.912,r-n-b
0.798,0.633,-7.259,1,0.0795,0.000318,0.257,0.782,89.029,r-n-b
0.563,0.415,-12.457,1,0.618,1.83e-05,0.0898,0.579,130.802,r-n-b
0.434,0.887,-6.702,0,0.00113,0.000345,0.941,0.602,77.515,r-n-b
0.77,0.409,-8.057,1,0.751,0.000179,0.242,0.972,96.029,r-n-b
0.712,0.601,-7.304,1,0.0874,5.36e-05,0.172,0.847,149.883,r-n-b
0.593,0.931,-4.896,0,0.00515,0.0115,0.126,0.553,95.004,r-n-b
0.602,0.629,-6.777,0,0.252,0.0,0.699,0.41,140.734,r-n-b
0.355,0.383,-8.556,1,0.471,0.00144,0.422,0.741,177.291,r-n-b
0.477,0.686,-14.141,1,0.0101,0.0118,0.0633,0.81,120.837,r-n-b
0.672,0.489,-5.15,1,0.549,0.0,0.16,0.927,98.447,r-n-b
0.692,0.578,-2.947,1,0.618,7.23e-06,0.127,0.951,148.166,r-n-b
0.883,0.351,-7.576,1,0.581,2.55e-05,0.0514,0.972,126.282,r-n-b
0.586,0.364,-12.268,1,0.0139,0.0189,0.125,0.227,172.589,r-n-b
0.649,0.589,-5.085,1,0.574,0.0,0.222,0.966,104.218,r-n-b
0.876,0.479,-6.687,0,0.703,0.0,0.102,0.776,133.858,r-n-b
0.559,0.49,-8.06,1,0.103,0.0,0.099,0.202,142.447,r-n-b
0.83,0.574,-6.892,1,0.281,0.0,0.124,0.538,143.892,r-n-b
0.582,0.949,-7.495,1,0.00101,1.76e-05,0.688,0.688,110.965,r-n-b
0.657,0.877,-5.806,1,0.189,0.0,0.695,0.793,176.007,r-n-b
0.606,0.725,-7.019,1,0.831,1.07e-05,0.0407,0.963,136.815,r-n-b
0.867,0.696,-8.147,0,0.18,9.82e-06,0.0725,0.818,133.008,r-n-b
0.826,0.776,-4.254,1,0.318,0.0,0.259,0.703,111.998,r-n-b
0.615,0.963,-4.776,0,0.0634,0.0,0.151,0.547,103.269,r-n-b
0.897,0.644,-6.437,0,0.449,0.0264,0.139,0.972,109.976,r-n-b
0.778,0.784,-3.538,0,0.0292,0.000297,0.244,0.969,153.813,r-n-b
0.586,0.441,-11.591,0,0.725,0.0,0.387,0.439,114.878,r-n-b
0.42,0.916,-8.598,0,0.166,0.0977,0.457,0.287,135.172,r-n-b
0.299,0.663,-7.279,1,0.0288,0.0,0.48,0.427,127.249,r-n-b
0.613,0.745,-9.253,0,0.562,0.0,0.161,0.322,94.019,r-n-b
0.785,0.574,-5.191,1,0.176,0.0,0.0789,0.914,125.004,r-n-b
0.637,0.439,-15.998,1,0.178,3.98e-05,0.0738,0.754,92.912,r-n-b
0.716,0.494,-14.118,1,0.62,1.28e-05,0.303,0.805,129.864,r-n-b
0.363,0.755,-8.784,1,0.463,0.00226,0.906,0.436,136.296,r-n-b
0.77,0.324,-10.911,0,0.549,4.17e-05,0.104,0.508,104.523,r-n-b
0.617,0.823,-4.782,1,0.407,0.0,0.0955,0.821,80.245,r-n-b
0.75,0.819,-9.839,0,0.536,0.00132,0.665,0.689,116.019,r-n-b
0.78,0.472,-7.239,0,0.745,4.71e-05,0.0984,0.837,98.099,r-n-b
0.519,0.38,-11.009,0,0.716,0.0,0.283,0.617,121.587,r-n-b
0.716,0.434,-13.727,1,0.0246,0.000158,0.342,0.584,110.11,r-n-b
0.702,0.625,-6.842,1,0.0375,0.0,0.035,0.808,152.969,r-n-b
0.447,0.566,-6.718,1,0.551,0.000269,0.429,0.962,147.081,r-n-b
0.559,0.26,-9.051,1,0.34,0.0,0.129,0.516,73.68,r-n-b
0.332,0.429,-8.376,1,0.356,3.1e-05,0.0619,0.242,128.091,r-n-b
0.543,0.559,-14.523,1,0.012,0.00318,0.151,0.682,150.995,r-n-b
0.473,0.945,-5.647,1,0.0402,0.000181,0.766,0.51,119.922,r-n-b
0.705,0.868,-5.477,1,0.0102,0.000638,0.799,0.355,124.032,r-n-b
0.332,0.429,-8.376,1,0.356,3.1e-05,0.0619,0.242,128.091,r-n-b
0.665,0.526,-8.149,1,0.502,0.0,0.133,0.975,98.206,r-n-b
0.332,0.429,-8.376,1,0.356,3.1e-05,0.0619,0.242,128.091,r-n-b
0.56,0.771,-6.631,1,0.105,1.11e-06,0.833,0.658,90.009,r-n-b
0.568,0.811,-6.509,0,0.473,0.0997,0.261,0.966,136.987,r-n-b
0.599,0.352,-10.901,1,0.644,0.0,0.0245,0.634,141.745,r-n-b
0.747,0.95,-7.092,1,0.504,3.92e-06,0.957,0.656,105.055,r-n-b
0.808,0.61,-6.27,0,0.15,0.00011,0.0848,0.672,130.999,r-n-b
0.762,0.426,-7.448,1,0.873,1.41e-05,0.135,0.963,101.246,r-n-b
0.697,0.667,-8.417,1,0.0278,0.0,0.361,0.787,132.848,r-n-b
0.56,0.846,-6.816,1,0.000647,0.0,0.0769,0.477,129.985,r-n-b
0.51,0.674,-6.599,1,0.5,0.0125,0.887,0.177,130.024,r-n-b
0.499,0.978,-4.219,0,0.254,1.08e-06,0.866,0.479,174.087,r-n-b
0.38,0.654,-8.475,1,0.0121,1.19e-06,0.0605,0.456,182.216,r-n-b
0.307,0.831,-10.896,0,0.000371,0.251,0.0581,0.491,204.115,r-n-b
0.484,0.882,-5.704,1,0.0444,0.00075,0.974,0.298,102.981,r-n-b
0.61,0.404,-8.576,1,0.864,1.75e-06,0.0741,0.968,173.039,r-n-b
0.536,0.552,-9.553,1,0.478,0.102,0.139,0.398,171.887,r-n-b
0.601,0.486,-10.852,1,0.862,0.0204,0.336,0.514,67.607,r-n-b
0.519,0.546,-9.368,1,0.0827,0.0,0.133,0.0862,115.799,r-n-b
0.698,0.358,-9.843,0,0.396,0.0,0.356,0.3,107.052,r-n-b
0.737,0.495,-13.489,1,0.0588,9.12e-06,0.0542,0.967,104.409,r-n-b
0.374,0.16,-8.522,1,0.604,0.0,0.106,0.272,182.072,r-n-b
0.716,0.868,-4.259,1,0.098,6.38e-05,0.264,0.69,120.124,r-n-b
0.689,0.682,-6.578,0,0.271,0.0,0.272,0.617,104.068,r-n-b
0.629,0.712,-6.812,0,0.0642,0.0,0.352,0.294,134.937,r-n-b
0.56,0.743,-7.878,0,0.197,0.0,0.107,0.331,144.89,r-n-b
0.826,0.94,-5.333,1,0.3,7.27e-05,0.979,0.484,109.591,r-n-b
0.469,0.852,-6.001,1,0.101,2.7e-05,0.132,0.671,135.829,r-n-b
0.764,0.596,-6.405,1,0.303,1.01e-06,0.102,0.364,89.999,r-n-b
0.614,0.673,-9.503,1,0.0338,0.0,0.145,0.778,76.383,r-n-b
0.616,0.621,-6.17,1,0.562,0.0,0.509,0.466,100.848,r-n-b
0.637,0.471,-6.995,1,0.32,0.0,0.0956,0.803,143.859,r-n-b
0.431,0.771,-8.85,0,0.00934,0.000453,0.481,0.311,142.222,r-n-b
0.427,0.741,-7.88,1,0.0557,0.0,0.118,0.868,171.783,r-n-b
0.757,0.444,-16.821,1,0.186,9.23e-06,0.0915,0.382,127.008,r-n-b
0.326,0.532,-8.066,0,0.113,1.49e-05,0.19,0.589,151.498,r-n-b
0.662,0.56,-5.298,1,0.14,0.0,0.219,0.702,117.949,r-n-b
0.398,0.962,-3.741,1,0.0111,0.0,0.298,0.199,135.107,r-n-b
0.757,0.564,-5.003,1,0.748,0.0,0.234,0.644,126.17,r-n-b
0.69,0.815,-4.696,1,0.215,1.67e-05,0.205,0.885,92.983,r-n-b
0.714,0.696,-5.097,1,0.285,0.0,0.0977,0.317,150.095,r-n-b
0.743,0.852,-7.223,0,0.00317,0.0733,0.292,0.56,124.019,r-n-b
0.671,0.527,-10.175,1,0.898,0.000105,0.684,0.58,103.502,r-n-b
0.618,0.701,-11.905,1,0.072,0.0,0.0627,0.889,124.449,r-n-b
0.497,0.584,-4.633,1,0.229,0.0,0.415,0.8,141.537,r-n-b
0.464,0.284,-14.977,1,0.778,0.0,0.695,0.458,147.137,r-n-b
0.547,0.667,-3.101,0,0.356,6.57e-05,0.335,0.867,120.155,r-n-b
0.581,0.658,-11.49,1,0.63,0.0,0.246,0.746,87.157,r-n-b
0.613,0.646,-8.801,0,0.562,0.000112,0.74,0.509,95.676,r-n-b
0.647,0.6,-6.078,1,0.711,0.0,0.261,0.969,99.092,r-n-b
0.522,0.55,-9.911,1,0.188,0.0,0.754,0.391,138.276,r-n-b
0.562,0.42,-5.697,1,0.234,0.0,0.0415,0.687,144.36,r-n-b
0.764,0.618,-6.733,1,0.489,0.0,0.0575,0.99,119.938,r-n-b
0.64,0.552,-7.338,1,0.416,0.0,0.0787,0.466,92.478,r-n-b
0.707,0.405,-4.985,1,0.698,0.0,0.0732,0.961,84.904,r-n-b
0.723,0.616,-3.939,0,0.615,0.0,0.0729,0.573,137.97,r-n-b
0.66,0.529,-4.273,0,0.427,0.0,0.162,0.878,134.835,r-n-b
0.695,0.415,-10.422,1,0.441,5.7e-06,0.166,0.979,123.981,r-n-b
0.55,0.906,-6.611,1,0.00417,1.77e-05,0.439,0.664,109.536,r-n-b
0.567,0.308,-6.901,1,0.699,2.44e-06,0.199,0.635,86.122,r-n-b
0.739,0.697,-3.392,1,0.33,7.78e-06,0.111,0.994,125.335,r-n-b
0.329,0.378,-7.246,1,0.441,0.0,0.189,0.4,62.911,r-n-b
0.622,0.905,-7.535,1,0.111,1.75e-05,0.966,0.75,100.031,r-n-b
0.541,0.913,-8.03,1,0.0681,0.0521,0.414,0.113,120.634,r-n-b
0.776,0.944,-3.686,1,0.127,0.00016,0.0595,0.702,120.006,r-n-b
0.529,0.871,-8.708,1,0.0229,0.155,0.419,0.109,120.736,r-n-b
0.748,0.741,-2.364,1,0.108,0.00059,0.0638,0.862,117.344,r-n-b
0.587,0.55,-4.967,0,0.712,0.0,0.182,0.525,109.967,r-n-b
0.468,0.692,-4.015,1,0.0202,2.39e-06,0.523,0.561,78.009,r-n-b
0.49,0.759,-7.777,0,0.103,0.0,0.579,0.569,87.652,r-n-b
0.821,0.485,-12.369,1,0.324,0.0,0.105,0.41,143.026,r-n-b
0.688,0.489,-7.627,0,0.619,0.0,0.153,0.559,85.404,r-n-b
0.545,0.654,-14.689,0,0.22,3.3e-05,0.693,0.576,96.094,r-n-b
0.672,0.504,-8.925,0,0.594,0.0,0.133,0.546,97.943,r-n-b
0.674,0.511,-6.952,0,0.62,0.0,0.0908,0.374,80.046,r-n-b
0.649,0.586,-14.173,0,0.249,0.0,0.704,0.82,87.056,r-n-b
0.609,0.726,-5.677,0,0.421,0.0,0.288,0.516,89.362,r-n-b
0.782,0.536,-6.635,1,0.387,0.0,0.173,0.23,129.994,r-n-b
0.414,0.329,-8.788,1,0.824,0.076,0.0906,0.146,120.726,r-n-b
0.796,0.742,-5.661,1,0.154,0.0,0.263,0.679,83.488,r-n-b
0.85,0.665,-6.41,0,0.322,0.0,0.247,0.294,107.026,r-n-b
0.703,0.918,-7.644,1,0.169,0.109,0.968,0.775,117.751,r-n-b
0.646,0.753,-6.542,1,0.386,0.0,0.105,0.0391,99.948,r-n-b
0.423,0.732,-6.212,0,0.303,0.0492,0.969,0.534,84.366,r-n-b
0.502,0.775,-4.653,0,0.485,0.0,0.985,0.297,78.036,r-n-b
0.678,0.553,-6.99,0,0.547,9.38e-06,0.541,0.279,87.997,r-n-b
0.809,0.381,-5.275,1,0.525,9.7e-06,0.0722,0.925,136.144,r-n-b
0.395,0.778,-9.806,1,0.00787,0.0,0.662,0.366,76.632,r-n-b
0.486,0.825,-10.004,1,0.326,0.0,0.369,0.829,135.736,r-n-b
0.821,0.588,-9.26,0,0.0177,0.0434,0.0361,0.933,117.637,r-n-b
0.75,0.738,-11.113,1,0.47,0.0,0.0661,0.965,134.534,r-n-b
0.583,0.544,-4.483,1,0.406,0.0,0.344,0.564,157.988,r-n-b
0.64,0.903,-6.138,0,0.0197,0.000142,0.167,0.38,125.095,r-n-b
0.683,0.709,-11.404,1,0.513,2.19e-06,0.088,0.84,134.682,r-n-b
0.481,0.449,-10.907,1,0.638,0.00264,0.705,0.338,122.741,r-n-b
0.625,0.891,-9.239,1,0.0175,0.000112,0.199,0.805,168.451,r-n-b
0.62,0.656,-6.821,1,0.00565,0.0,0.118,0.479,108.017,r-n-b
0.708,0.852,-5.484,1,0.0551,0.000386,0.108,0.722,108.514,r-n-b
0.247,0.835,-6.628,1,0.128,1.36e-06,0.856,0.338,99.978,r-n-b
0.607,0.793,-8.885,1,0.00377,0.0,0.126,0.968,164.343,r-n-b
0.489,0.696,-10.355,1,0.0283,0.0541,0.17,0.485,122.095,r-n-b
0.813,0.762,-6.712,0,0.432,0.000124,0.0918,0.772,120.363,r-n-b
0.705,0.953,-3.128,1,0.038,0.0,0.0586,0.633,108.243,r-n-b
0.789,0.527,-4.931,1,0.297,6.37e-05,0.065,0.966,131.041,r-n-b
0.754,0.452,-5.902,1,0.552,0.0,0.0608,0.765,90.025,r-n-b
0.584,0.655,-6.732,1,0.566,0.0,0.0992,0.636,109.777,r-n-b
0.707,0.716,-3.564,1,0.503,8.82e-06,0.0875,0.965,110.014,r-n-b
0.463,0.798,-3.937,1,0.0415,0.0,0.265,0.731,179.879,r-n-b
0.57,0.549,-10.746,1,0.482,0.0,0.687,0.525,123.104,r-n-b
0.51,0.674,-6.274,1,0.0811,1.28e-06,0.105,0.422,77.46,r-n-b
0.505,0.53,-9.391,0,0.00437,0.164,0.0513,0.682,84.77,r-n-b
0.524,0.0856,-17.766,1,0.739,0.0,0.0919,0.316,93.672,r-n-b
0.508,0.934,-5.363,1,0.0112,0.0151,0.986,0.564,88.012,r-n-b
0.707,0.446,-8.297,1,0.598,0.0,0.982,0.9,97.3,r-n-b
0.374,0.334,-10.399,1,0.78,0.0,0.675,0.333,75.696,r-n-b
0.607,0.57,-6.284,1,0.335,0.0,0.078,0.874,74.672,r-n-b
0.558,0.473,-8.697,1,0.688,1.19e-05,0.202,0.938,133.199,r-n-b
0.876,0.673,-7.15,1,0.0524,0.00571,0.0813,0.462,113.995,reggae
0.709,0.56,-4.867,0,0.034,0.0,0.315,0.541,170.082,reggae
0.735,0.674,-5.629,0,0.18,0.0,0.108,0.561,171.883,reggae
0.709,0.56,-4.867,0,0.034,0.0,0.315,0.541,170.082,reggae
0.647,0.801,-2.946,0,0.0451,0.0,0.0628,0.517,180.108,reggae
0.705,0.562,-3.378,0,0.257,0.0,0.137,0.569,163.893,reggae
0.709,0.56,-4.867,0,0.034,0.0,0.315,0.541,170.082,reggae
0.709,0.56,-4.867,0,0.034,0.0,0.315,0.541,170.082,reggae
0.705,0.562,-3.378,0,0.257,0.0,0.137,0.569,163.893,reggae
0.705,0.562,-3.378,0,0.257,0.0,0.137,0.569,163.893,reggae
0.709,0.56,-4.867,0,0.034,0.0,0.315,0.541,170.082,reggae
0.817,0.539,-6.349,0,0.0141,0.000496,0.099,0.158,97.061,reggae
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,reggae
0.709,0.56,-4.867,0,0.034,0.0,0.315,0.541,170.082,reggae
0.705,0.562,-3.378,0,0.257,0.0,0.137,0.569,163.893,reggae
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,reggae
0.741,0.582,-4.445,1,0.291,0.000101,0.152,0.713,186.096,reggae
0.817,0.539,-6.349,0,0.0141,0.000496,0.099,0.158,97.061,reggae
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,reggae
0.757,0.571,-4.547,0,0.264,8.97e-06,0.313,0.538,159.933,reggae
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,reggae
0.678,0.698,-4.57,1,0.00214,4.94e-06,0.0945,0.812,192.005,reggae
0.705,0.562,-3.378,0,0.257,0.0,0.137,0.569,163.893,reggae
0.52,0.542,-7.404,0,0.0383,0.0,0.371,0.669,81.131,reggae
0.678,0.698,-4.57,1,0.00214,4.94e-06,0.0945,0.812,192.005,reggae
0.678,0.698,-4.57,1,0.00214,4.94e-06,0.0945,0.812,192.005,reggae
0.673,0.664,-5.382,0,0.376,0.0,0.111,0.586,174.972,reggae
0.741,0.582,-4.445,1,0.291,0.000101,0.152,0.713,186.096,reggae
0.859,0.575,-6.845,1,0.0941,0.00018,0.105,0.607,93.007,reggae
0.755,0.844,-6.234,0,0.328,8.8e-06,0.555,0.745,171.867,reggae
0.736,0.569,-3.559,0,0.144,5.27e-05,0.112,0.433,171.973,reggae
0.821,0.602,-6.628,1,0.108,0.0,0.246,0.628,90.035,reggae
0.736,0.569,-3.559,0,0.144,5.27e-05,0.112,0.433,171.973,reggae
0.736,0.569,-3.559,0,0.144,5.27e-05,0.112,0.433,171.973,reggae
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,reggae
0.647,0.801,-2.946,0,0.0451,0.0,0.0628,0.517,180.108,reggae
0.821,0.602,-6.628,1,0.108,0.0,0.246,0.628,90.035,reggae
0.736,0.569,-3.559,0,0.144,5.27e-05,0.112,0.433,171.973,reggae
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,reggae
0.728,0.68,-4.129,0,0.0865,1.06e-06,0.1,0.704,179.839,reggae
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,reggae
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,reggae
0.712,0.539,-5.194,1,0.116,0.0,0.219,0.406,167.764,reggae
0.647,0.801,-2.946,0,0.0451,0.0,0.0628,0.517,180.108,reggae
0.764,0.685,-5.548,0,0.27,0.0,0.318,0.925,82.027,reggae
0.793,0.737,-4.731,0,0.0765,0.0,0.0747,0.697,167.969,reggae
0.798,0.857,-3.748,1,0.0519,4.99e-05,0.142,0.581,102.998,reggae
0.801,0.702,-4.952,1,0.49,1.86e-06,0.269,0.524,99.043,reggae
0.793,0.737,-4.731,0,0.0765,0.0,0.0747,0.697,167.969,reggae
0.793,0.737,-4.731,0,0.0765,0.0,0.0747,0.697,167.969,reggae
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,reggae
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,reggae
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,reggae
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,reggae
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,reggae
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,reggae
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,reggae
0.756,0.646,-5.795,1,0.152,1.81e-05,0.108,0.429,176.088,reggae
0.825,0.807,-5.753,1,0.0741,4.79e-06,0.138,0.816,103.053,reggae
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,reggae
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,reggae
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,reggae
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,reggae
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,reggae
0.627,0.675,-7.125,0,0.125,0.0,0.0784,0.961,79.31,reggae
0.639,0.791,-4.443,0,0.0275,0.0,0.362,0.933,92.603,reggae
0.855,0.638,-5.925,1,0.275,0.000259,0.105,0.641,81.988,reggae
0.637,0.583,-5.686,0,0.258,8.19e-05,0.367,0.305,176.025,reggae
0.747,0.74,-4.325,0,0.0165,9.94e-05,0.101,0.552,176.062,reggae
0.652,0.595,-4.04,1,0.15,0.000106,0.0836,0.421,172.277,reggae
0.889,0.641,-4.494,1,0.0515,2.75e-05,0.19,0.588,87.99,reggae
0.811,0.812,-4.47,1,0.151,0.000362,0.152,0.689,87.98,reggae
0.811,0.812,-4.47,1,0.151,0.000362,0.152,0.689,87.98,reggae
0.664,0.659,-4.232,0,0.0625,0.00024,0.0874,0.797,175.826,reggae
0.828,0.763,-7.613,1,0.0741,0.0103,0.0882,0.861,90.004,reggae
0.756,0.8,-3.673,1,0.066,0.0,0.0646,0.718,128.022,reggae
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,reggae
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,reggae
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,reggae
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,reggae
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,reggae
0.865,0.573,-5.501,1,0.0863,0.0,0.305,0.563,94.999,reggae
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,reggae
0.81,0.784,-3.223,0,0.0874,0.000166,0.083,0.817,88.001,reggae
0.904,0.817,-3.956,1,0.0254,0.000141,0.232,0.753,101.988,reggae
0.689,0.675,-4.281,1,0.531,3.17e-06,0.115,0.604,180.077,reggae
0.789,0.736,-6.279,0,0.136,0.0,0.681,0.782,81.014,reggae
0.881,0.696,-3.838,0,0.136,4.06e-05,0.0927,0.781,97.002,reggae
0.802,0.828,-3.601,1,0.0217,0.0,0.0692,0.722,91.983,reggae
0.896,0.859,-4.232,0,0.154,0.000109,0.212,0.938,93.016,reggae
0.749,0.815,-6.381,0,0.228,0.00117,0.0838,0.866,102.218,reggae
0.881,0.696,-3.838,0,0.136,4.06e-05,0.0927,0.781,97.002,reggae
0.924,0.723,-3.142,1,0.0177,2.61e-05,0.113,0.643,126.998,reggae
0.896,0.859,-4.232,0,0.154,0.000109,0.212,0.938,93.016,reggae
0.896,0.859,-4.232,0,0.154,0.000109,0.212,0.938,93.016,reggae
0.876,0.85,-5.75,0,0.0118,0.0067,0.111,0.962,122.666,reggae
0.881,0.696,-3.838,0,0.136,4.06e-05,0.0927,0.781,97.002,reggae
