danceability,energy,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,Genre
0.513,0.442,-13.529,1,0.00731,0.000838,0.0878,0.243,81.201,alternative
0.599,0.788,-6.25,0,0.263,0.00525,0.155,0.581,100.001,alternative
0.59,0.578,-5.798,0,0.612,0.000162,0.0837,0.264,81.663,alternative
0.616,0.717,-6.178,1,0.194,9.81e-05,0.0731,0.72,167.99,alternative
0.631,0.643,-5.656,1,0.0658,0.0,0.0937,0.528,130.099,alternative
0.542,0.433,-10.47,1,0.897,0.173,0.101,0.495,140.939,alternative
0.616,0.717,-6.178,1,0.194,9.81e-05,0.0731,0.72,167.99,alternative
0.616,0.717,-6.178,1,0.194,9.81e-05,0.0731,0.72,167.99,alternative
0.522,0.957,-4.924,1,0.0515,0.0014,0.144,0.917,170.91,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.519,0.441,-14.178,1,0.0204,0.000453,0.076,0.25,81.334,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.521,0.835,-3.717,0,0.0259,0.00011,0.091,0.482,160.031,alternative
0.616,0.717,-6.178,1,0.194,9.81e-05,0.0731,0.72,167.99,alternative
0.616,0.717,-6.178,1,0.194,9.81e-05,0.0731,0.72,167.99,alternative
0.413,0.881,-5.541,0,5.99e-05,0.000308,0.0805,0.364,158.066,alternative
0.356,0.917,-6.006,1,0.0335,0.0,0.406,0.518,171.176,alternative
0.53,0.532,-5.957,1,0.111,0.0,0.188,0.536,71.797,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.616,0.717,-6.178,1,0.194,9.81e-05,0.0731,0.72,167.99,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.494,0.45,-8.072,1,0.622,0.0,0.242,0.368,65.252,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.401,0.619,-7.035,0,0.168,0.0,0.272,0.757,78.763,alternative
0.728,0.773,-6.253,0,0.0364,0.0,0.235,0.547,98.011,alternative
0.76,0.409,-7.601,0,0.202,1.05e-06,0.168,0.231,101.975,alternative
0.64,0.791,-5.342,1,0.000627,0.0636,0.0802,0.311,129.997,alternative
0.77,0.743,-3.251,1,0.0205,0.0003,0.144,0.843,123.014,alternative
0.525,0.375,-8.057,1,0.145,0.0,0.208,0.488,179.976,alternative
0.688,0.788,-3.064,0,0.0164,0.000306,0.541,0.774,101.006,alternative
0.688,0.788,-3.064,0,0.0164,0.000306,0.541,0.774,101.006,alternative
0.523,0.8,-5.243,1,0.00537,0.0,0.398,0.604,125.886,alternative
0.688,0.788,-3.064,0,0.0164,0.000306,0.541,0.774,101.006,alternative
0.688,0.788,-3.064,0,0.0164,0.000306,0.541,0.774,101.006,alternative
0.688,0.788,-3.064,0,0.0164,0.000306,0.541,0.774,101.006,alternative
0.523,0.8,-5.243,1,0.00537,0.0,0.398,0.604,125.886,alternative
0.523,0.8,-5.243,1,0.00537,0.0,0.398,0.604,125.886,alternative
0.523,0.8,-5.243,1,0.00537,0.0,0.398,0.604,125.886,alternative
0.657,0.817,-4.415,1,0.262,0.00679,0.248,0.651,107.992,alternative
0.657,0.817,-4.415,1,0.262,0.00679,0.248,0.651,107.992,alternative
0.657,0.817,-4.415,1,0.262,0.00679,0.248,0.651,107.992,alternative
0.477,0.572,-7.328,1,0.00708,0.784,0.144,0.0414,194.033,alternative
0.389,0.665,-6.169,1,0.178,0.000732,0.116,0.199,117.055,alternative
0.559,0.532,-6.461,1,0.157,4.28e-06,0.0927,0.11,104.02,alternative
0.459,0.427,-7.734,1,0.114,0.0,0.168,0.354,139.902,alternative
0.662,0.905,-5.036,1,0.0529,0.0521,0.202,0.857,117.997,alternative
0.743,0.835,-4.655,1,0.25,0.0,0.0912,0.955,120.019,alternative
0.668,0.902,-3.924,1,0.169,8.74e-05,0.198,0.913,119.008,alternative
0.618,0.449,-10.565,1,0.383,0.0182,0.116,0.699,75.046,alternative
0.442,0.887,-5.943,0,0.0259,4.57e-06,0.0655,0.637,146.358,alternative
0.655,0.885,-4.116,1,0.00117,0.000473,0.0448,0.938,100.088,alternative
0.614,0.51,-8.11,0,0.463,0.0,0.176,0.716,72.519,alternative
0.518,0.797,-5.153,1,0.000681,0.0,0.107,0.293,132.918,alternative
0.697,0.395,-13.58,1,0.428,0.653,0.173,0.876,113.589,alternative
0.509,0.778,-3.608,1,0.00998,0.0,0.19,0.216,105.066,alternative
0.483,0.941,-3.598,0,0.000526,3.5e-06,0.31,0.503,156.033,alternative
0.545,0.472,-7.552,1,0.434,0.0,0.0684,0.193,134.027,alternative
0.432,0.524,-8.721,1,0.0289,0.0,0.682,0.183,135.956,alternative
0.466,0.833,-4.215,1,0.0266,0.0,0.0327,0.661,88.785,alternative
0.56,0.936,-5.835,1,0.00832,0.0,0.161,0.371,112.96,alternative
0.713,0.55,-5.982,1,0.613,1.12e-06,0.0887,0.13,138.07,alternative
0.726,0.484,-6.708,0,0.274,2.42e-06,0.0874,0.561,62.492,alternative
0.713,0.55,-5.982,1,0.613,1.12e-06,0.0887,0.13,138.07,alternative
0.535,0.508,-5.996,0,0.233,0.0,0.0993,0.236,134.577,alternative
0.535,0.508,-5.996,0,0.233,0.0,0.0993,0.236,134.577,alternative
0.535,0.508,-5.996,0,0.233,0.0,0.0993,0.236,134.577,alternative
0.508,0.558,-6.605,1,0.00351,4.18e-05,0.0822,0.16,81.599,alternative
0.596,0.602,-4.876,0,0.0352,0.0,0.0821,0.611,117.014,alternative
0.535,0.508,-5.996,0,0.233,0.0,0.0993,0.236,134.577,alternative
0.73,0.801,-5.655,0,0.552,0.0,0.843,0.659,91.785,alternative
0.43,0.981,-2.929,1,0.00014,5.45e-06,0.287,0.585,157.01,alternative
0.791,0.635,-10.815,1,0.35,0.112,0.0938,0.644,114.092,alternative
0.342,0.991,-2.836,1,2.44e-05,0.049,0.404,0.242,176.359,alternative
0.676,0.67,-7.218,0,0.00565,0.00676,0.0805,0.725,90.232,alternative
0.743,0.467,-5.429,1,0.0344,0.0391,0.0716,0.125,96.238,alternative
0.432,0.706,-5.061,1,0.00108,0.0,0.378,0.29,136.981,alternative
0.342,0.991,-2.836,1,2.44e-05,0.049,0.404,0.242,176.359,alternative
0.43,0.981,-2.929,1,0.00014,5.45e-06,0.287,0.585,157.01,alternative
0.342,0.991,-2.836,1,2.44e-05,0.049,0.404,0.242,176.359,alternative
0.934,0.459,-7.654,1,0.0522,0.0,0.222,0.697,103.046,alternative
0.79,0.606,-7.699,1,0.014,0.00488,0.133,0.903,135.276,alternative
0.733,0.282,-17.764,0,0.0487,0.0139,0.0834,0.92,132.04,alternative
0.732,0.348,-17.078,1,0.0484,0.185,0.197,0.963,126.142,alternative
0.66,0.742,-8.08,1,0.00151,4.04e-06,0.15,0.46,130.271,alternative
0.66,0.742,-8.08,1,0.00151,4.04e-06,0.15,0.46,130.271,alternative
0.775,0.507,-9.289,0,0.0015,3.34e-06,0.0677,0.752,92.229,alternative
0.775,0.507,-9.289,0,0.0015,3.34e-06,0.0677,0.752,92.229,alternative
0.676,0.67,-7.218,0,0.00565,0.00676,0.0805,0.725,90.232,alternative
0.713,0.886,-7.75,1,0.0012,7.68e-06,0.0496,0.9,97.983,alternative
0.818,0.621,-12.274,1,0.297,2.5e-05,0.111,0.642,117.343,alternative
0.686,0.604,-14.24,0,0.12,0.496,0.0907,0.553,152.474,alternative
0.534,0.582,-7.912,1,0.047,0.0328,0.0883,0.346,84.183,alternative
0.468,0.961,-4.082,1,0.00364,0.0,0.226,0.31,94.926,alternative
0.673,0.729,-5.664,1,0.000983,0.000107,0.226,0.482,112.535,alternative
0.534,0.393,-7.813,1,0.00479,0.0107,0.107,0.0641,110.007,alternative
0.636,0.836,-3.004,1,0.00609,0.000157,0.0828,0.715,139.956,alternative
0.466,0.965,-2.597,0,0.042,0.0,0.101,0.453,95.028,alternative
0.354,0.581,-6.074,1,0.201,0.661,0.177,0.338,171.961,alternative
0.768,0.873,-3.922,0,0.0612,1.69e-06,0.0615,0.771,119.984,alternative
0.446,0.764,-5.042,1,0.00135,0.0,0.099,0.543,172.094,alternative
0.561,0.717,-5.72,1,0.458,0.0,0.138,0.455,79.993,alternative
0.487,0.949,-4.217,0,0.000429,2.91e-05,0.231,0.406,110.02,alternative
0.714,0.51,-8.216,1,0.76,0.133,0.253,0.832,142.009,alternative
0.603,0.908,-5.254,1,0.0144,0.0,0.671,0.457,133.063,alternative
0.487,0.625,-5.112,1,0.374,0.0,0.226,0.351,170.397,alternative
0.639,0.776,-4.61,1,0.0731,1.97e-06,0.18,0.267,160.101,alternative
0.643,0.882,-5.431,1,0.363,5.53e-05,0.28,0.941,159.996,alternative
0.372,0.522,-5.493,1,0.0243,0.0,0.231,0.326,138.552,alternative
0.452,0.818,-4.59,1,0.0411,0.0,0.125,0.373,167.087,alternative
0.498,0.628,-5.709,0,0.00686,0.0,0.362,0.218,138.099,alternative
0.318,0.573,-5.653,1,0.107,0.0,0.0854,0.0765,156.054,alternative
0.372,0.522,-5.493,1,0.0243,0.0,0.231,0.326,138.552,alternative
0.804,0.323,-11.127,0,0.308,0.0,0.15,0.456,87.019,alternative
0.493,0.903,-3.587,0,0.0237,0.000135,0.816,0.527,171.937,alternative
0.372,0.522,-5.493,1,0.0243,0.0,0.231,0.326,138.552,alternative
0.804,0.323,-11.127,0,0.308,0.0,0.15,0.456,87.019,alternative
0.804,0.323,-11.127,0,0.308,0.0,0.15,0.456,87.019,alternative
0.794,0.667,-7.636,0,0.0565,0.0,0.407,0.695,98.02,alternative
0.559,0.487,-9.349,1,0.0333,0.0826,0.129,0.145,149.959,alternative
0.29,0.936,-3.876,0,0.000481,0.0275,0.0573,0.432,167.818,alternative
0.656,0.56,-7.499,0,0.0946,6.33e-05,0.363,0.577,91.038,alternative
0.512,0.879,-4.69,0,9.54e-05,0.00745,0.0824,0.484,92.358,alternative
0.676,0.892,-5.065,0,0.326,9.46e-06,0.346,0.829,142.046,alternative
0.678,0.637,-5.144,1,0.559,0.0,0.0334,0.715,86.036,alternative
0.524,0.902,-8.662,1,0.000989,0.695,0.137,0.907,146.833,alternative
0.359,0.573,-6.054,1,0.665,0.000178,0.136,0.562,73.368,alternative
0.424,0.843,-6.197,1,0.00101,0.00896,0.366,0.115,90.247,alternative
0.529,0.846,-5.513,0,0.244,0.0,0.205,0.69,93.979,alternative
0.359,0.573,-6.054,1,0.665,0.000178,0.136,0.562,73.368,alternative
0.359,0.573,-6.054,1,0.665,0.000178,0.136,0.562,73.368,alternative
0.312,0.562,-6.495,1,0.123,0.165,0.136,0.513,185.718,alternative
0.312,0.562,-6.495,1,0.123,0.165,0.136,0.513,185.718,alternative
0.359,0.573,-6.054,1,0.665,0.000178,0.136,0.562,73.368,alternative
0.359,0.573,-6.054,1,0.665,0.000178,0.136,0.562,73.368,alternative
0.616,0.706,-6.846,1,0.00975,0.309,0.111,0.655,89.995,alternative
0.446,0.814,-3.421,1,0.000682,0.000814,0.101,0.554,138.112,alternative
0.433,0.366,-8.98,0,0.0682,0.248,0.123,0.267,78.366,alternative
0.433,0.366,-8.98,0,0.0682,0.248,0.123,0.267,78.366,alternative
0.259,0.654,-3.858,0,0.025,0.0,0.219,0.452,181.893,alternative
0.616,0.706,-6.846,1,0.00975,0.309,0.111,0.655,89.995,alternative
0.259,0.654,-3.858,0,0.025,0.0,0.219,0.452,181.893,alternative
0.754,0.37,-9.854,0,0.403,6.22e-05,0.107,0.228,114.941,alternative
0.603,0.551,-6.259,0,0.0696,0.0976,0.192,0.439,75.001,alternative
0.871,0.701,-5.594,0,0.257,7.52e-06,0.0589,0.716,126.975,alternative
0.666,0.728,-5.808,1,0.00175,4.26e-06,0.0429,0.51,122.996,alternative
0.568,0.569,-6.013,0,0.0004,0.102,0.342,0.266,72.991,alternative
0.49,0.753,-5.411,1,0.081,2.85e-06,0.268,0.325,156.241,alternative
0.687,0.617,-5.213,1,0.0941,1.27e-05,0.0898,0.665,121.079,alternative
0.699,0.909,-6.72,0,0.13,0.000195,0.34,0.691,171.877,alternative
0.452,0.736,-3.212,1,0.297,2.2e-06,0.381,0.24,144.683,alternative
0.544,0.241,-14.779,0,0.983,0.774,0.101,0.359,109.437,alternative
0.458,0.795,-3.265,1,0.00316,0.000202,0.0756,0.513,123.229,alternative
0.468,0.655,-6.384,1,0.0149,0.0,0.104,0.222,144.045,alternative
0.595,0.717,-4.803,1,0.0779,0.00274,0.108,0.547,88.969,alternative
0.554,0.949,-4.928,1,0.000318,9.98e-05,0.2,0.233,129.984,alternative
0.53,0.727,-5.179,0,0.0387,0.0,0.212,0.385,76.943,alternative
0.564,0.613,-5.055,1,0.111,3.22e-06,0.0825,0.48,84.951,alternative
0.47,0.796,-3.277,0,0.362,1.1e-06,0.133,0.215,113.108,alternative
0.7,0.742,-6.777,0,0.0722,0.0199,0.11,0.197,91.959,alternative
0.364,0.922,-4.217,0,0.000915,0.0346,0.0697,0.227,79.342,alternative
0.466,0.852,-4.487,1,0.00774,2.6e-06,0.0989,0.428,164.032,alternative
0.434,0.939,-2.983,0,0.0425,0.0,0.491,0.569,159.932,alternative
0.36,0.501,-9.129,1,0.0638,9.32e-05,0.172,0.324,74.807,alternative
0.568,0.981,-3.889,1,0.00269,0.00275,0.0243,0.307,135.146,alternative
0.678,0.656,-6.41,1,0.00174,0.0,0.0631,0.485,123.207,alternative
0.611,0.7,-7.966,0,0.00181,0.00248,0.291,0.707,145.943,alternative
0.766,0.693,-7.832,0,0.281,0.0,0.123,0.771,88.837,alternative
0.77,0.649,-6.824,0,0.108,0.000683,0.134,0.522,84.012,alternative
0.598,0.95,-3.358,1,0.00167,0.000388,0.154,0.577,105.267,alternative
0.359,0.927,-4.906,0,2.68e-05,0.00843,0.0947,0.316,154.071,alternative
0.564,0.384,-11.003,1,0.259,4.55e-06,0.0873,0.198,68.342,alternative
0.856,0.755,-8.513,1,0.238,1.15e-05,0.0571,0.926,104.961,alternative
0.236,0.94,-3.929,0,2.15e-05,0.124,0.154,0.223,151.296,alternative
0.616,0.387,-11.813,1,0.227,0.514,0.116,0.435,120.03,alternative
0.531,0.906,-4.791,1,0.0286,4.66e-05,0.101,0.347,125.08,alternative
0.487,0.889,-7.998,0,0.101,0.0274,0.157,0.265,87.138,alternative
0.531,0.906,-4.791,1,0.0286,4.66e-05,0.101,0.347,125.08,alternative
0.331,0.968,-2.496,1,0.00835,0.0,0.357,0.694,203.997,alternative
0.492,0.794,-5.823,1,0.196,2.62e-06,0.873,0.683,167.815,alternative
0.524,0.902,-8.662,1,0.000989,0.695,0.137,0.907,146.833,alternative
0.694,0.853,-4.207,0,0.0367,9.89e-05,0.352,0.74,93.08,alternative
0.337,0.643,-7.122,1,0.467,1.86e-06,0.0857,0.167,175.875,alternative
0.323,0.891,-7.018,0,0.00126,0.0187,0.243,0.235,97.373,alternative
0.63,0.715,-6.385,1,0.0265,0.0,0.245,0.765,134.986,alternative
0.477,0.459,-10.214,1,0.715,0.000742,0.228,0.326,105.541,alternative
0.421,0.871,-9.193,1,0.00608,0.411,0.19,0.384,102.383,alternative
0.624,0.764,-6.31,1,0.00494,0.0,0.107,0.719,91.73,alternative
0.358,0.899,-7.069,0,0.0112,0.122,0.195,0.27,174.298,alternative
0.659,0.433,-9.426,0,0.368,0.000312,0.13,0.572,80.115,alternative
0.512,0.607,-5.289,1,0.205,0.0,0.29,0.668,63.25,alternative
0.616,0.702,-8.467,0,0.00321,0.0,0.391,0.41,78.728,alternative
0.657,0.574,-9.484,0,0.016,8.1e-05,0.172,0.211,119.992,alternative
0.627,0.897,-3.647,0,0.246,0.0,0.117,0.257,104.947,alternative
0.534,0.941,-2.561,1,0.00204,0.00615,0.102,0.573,95.008,alternative
0.7,0.82,-5.499,0,0.238,0.318,0.658,0.667,109.998,alternative
0.451,0.931,-3.871,1,0.00076,0.0049,0.361,0.172,122.961,alternative
0.662,0.681,-8.152,0,0.0321,0.139,0.508,0.864,98.004,alternative
0.447,0.891,-4.776,1,0.00447,0.000905,0.39,0.517,143.976,alternative
0.73,0.498,-8.629,0,0.138,0.083,0.187,0.498,117.975,alternative
0.613,0.953,-3.435,1,0.00148,0.000582,0.152,0.537,105.046,alternative
0.684,0.856,-2.676,1,0.342,0.00728,0.109,0.343,117.027,alternative
0.595,0.489,-6.66,1,0.497,0.0,0.119,0.0902,120.315,alternative
0.419,0.383,-11.782,1,0.0724,0.0176,0.0896,0.35,87.568,alternative
0.512,0.97,-3.886,0,0.03,0.0,0.0994,0.427,94.952,alternative
0.322,0.28,-9.367,0,0.468,1.1e-06,0.102,0.175,85.794,alternative
0.483,0.77,-4.829,0,0.007,0.0,0.182,0.386,132.992,alternative
0.568,0.871,-3.453,1,0.0553,0.51,0.303,0.374,119.99,alternative
0.449,0.745,-5.045,0,0.00342,0.0,0.295,0.465,83.918,alternative
0.627,0.852,-3.545,1,0.0212,0.0,0.138,0.412,139.934,alternative
0.714,0.495,-8.653,0,0.14,0.101,0.249,0.504,117.989,alternative
0.531,0.887,-4.417,0,0.00261,0.000512,0.0657,0.626,104.055,alternative
0.823,0.441,-7.645,1,0.636,7.68e-05,0.114,0.752,135.947,alternative
0.546,0.619,-6.09,0,0.0122,0.0,0.0585,0.625,159.982,alternative
0.664,0.351,-7.628,0,0.733,0.000138,0.291,0.316,141.819,alternative
0.669,0.712,-4.992,1,0.303,0.0,0.0755,0.843,124.009,alternative
0.651,0.933,-3.978,0,0.0203,0.0,0.306,0.798,134.048,alternative
0.53,0.803,-5.031,0,0.0545,0.0,0.316,0.565,80.992,alternative
0.577,0.5,-7.143,0,0.439,2.7e-05,0.206,0.325,88.078,alternative
0.425,0.852,-5.607,1,0.0175,0.306,0.0935,0.512,101.968,alternative
0.429,0.587,-4.588,1,0.315,0.0,0.108,0.164,145.003,alternative
0.712,0.251,-12.412,1,0.807,0.0,0.108,0.627,79.956,alternative
0.712,0.251,-12.412,1,0.807,0.0,0.108,0.627,79.956,alternative
0.527,0.463,-8.028,0,0.773,1.96e-06,0.178,0.429,115.003,alternative
0.824,0.554,-7.624,0,0.176,0.0,0.14,0.794,96.034,alternative
0.433,0.959,-4.04,1,0.000917,0.0,0.028,0.365,172.984,alternative
0.202,0.742,-5.29,1,0.00169,0.000483,0.128,0.155,194.876,alternative
0.383,0.745,-5.733,1,0.0109,0.0,0.0872,0.675,89.743,alternative
0.703,0.589,-6.106,0,0.138,2.4e-05,0.145,0.931,100.022,alternative
0.736,0.537,-9.739,1,0.0151,0.0,0.212,0.831,85.079,alternative
0.502,0.812,-6.591,0,0.376,0.0,0.49,0.436,83.407,alternative
0.451,0.82,-4.524,1,0.0526,1.58e-06,0.148,0.39,85.758,alternative
0.857,0.735,-5.223,1,0.145,0.00357,0.0546,0.649,105.007,alternative
0.331,0.722,-8.461,1,0.00204,5.5e-05,0.256,0.349,125.619,alternative
0.567,0.494,-11.309,1,0.245,0.00132,0.712,0.547,175.448,alternative
0.658,0.719,-6.567,1,0.147,0.0,0.32,0.561,81.049,alternative
0.639,0.609,-7.727,1,0.0715,0.000121,0.101,0.378,108.493,alternative
0.494,0.738,-8.347,1,0.00394,3.05e-06,0.544,0.735,132.496,alternative
0.686,0.664,-7.766,1,0.176,0.0,0.122,0.778,173.937,alternative
0.519,0.902,-4.693,0,0.00289,0.000323,0.257,0.122,128.912,alternative
0.617,0.738,-5.103,0,0.0137,4.52e-05,0.154,0.342,123.993,alternative
0.407,0.771,-6.991,0,0.128,0.0,0.127,0.429,132.006,alternative
0.866,0.563,-6.965,0,0.187,0.0,0.0888,0.309,127.905,alternative
0.276,0.658,-5.418,1,0.0836,0.000553,0.161,0.16,172.326,alternative
0.529,0.897,-4.713,0,0.221,0.0,0.0399,0.885,180.118,alternative
0.666,0.909,-5.029,1,0.0438,0.108,0.219,0.846,118.007,alternative
0.572,0.955,-2.617,1,0.0141,0.0,0.315,0.717,129.981,alternative
0.593,0.712,-6.325,0,0.00184,0.0,0.128,0.473,124.013,alternative
0.535,0.951,-3.324,0,0.00777,0.0,0.0669,0.723,160.102,alternative
0.372,0.6,-6.027,0,0.00643,3.37e-05,0.139,0.0753,188.96,alternative
0.521,0.885,-4.934,0,0.00327,0.00904,0.324,0.344,115.985,alternative
0.267,0.67,-4.688,0,0.0232,0.0,0.312,0.114,191.883,alternative
0.426,0.32,-9.886,0,0.102,0.0,0.275,0.152,135.579,alternative
0.545,0.865,-5.708,0,0.00664,1.1e-05,0.168,0.543,99.009,alternative
0.669,0.669,-4.185,1,0.274,0.0,0.289,0.546,95.023,alternative
0.457,0.451,-6.997,1,0.517,0.0,0.0928,0.185,74.923,alternative
0.392,0.964,-4.441,0,7.13e-05,0.0387,0.106,0.269,167.024,alternative
0.537,0.855,-5.092,0,0.00898,0.0109,0.425,0.429,91.009,alternative
0.823,0.441,-7.645,1,0.636,7.68e-05,0.114,0.752,135.947,alternative
0.537,0.855,-5.092,0,0.00898,0.0109,0.425,0.429,91.009,alternative
0.669,0.669,-4.185,1,0.274,0.0,0.289,0.546,95.023,alternative
0.669,0.669,-4.185,1,0.274,0.0,0.289,0.546,95.023,alternative
0.712,0.251,-12.412,1,0.807,0.0,0.108,0.627,79.956,alternative
0.44,0.873,-3.015,0,0.0124,0.0966,0.346,0.5,111.1,alternative
0.44,0.873,-3.015,0,0.0124,0.0966,0.346,0.5,111.1,alternative
0.459,0.561,-7.091,1,0.0839,0.0,0.0998,0.306,144.783,alternative
0.501,0.587,-5.587,1,0.218,0.0,0.0886,0.279,82.017,alternative
0.875,0.749,-4.444,0,0.604,0.0,0.812,0.695,124.011,alternative
0.567,0.815,-4.668,1,0.000277,0.104,0.0867,0.378,97.937,alternative
0.751,0.897,-3.602,1,0.00957,2.72e-05,0.329,0.483,119.97,alternative
0.385,0.806,-8.967,1,0.237,0.00566,0.933,0.693,106.628,alternative
0.698,0.674,-5.769,1,0.311,0.00194,0.359,0.739,125.016,alternative
0.751,0.897,-3.602,1,0.00957,2.72e-05,0.329,0.483,119.97,alternative
0.527,0.675,-5.004,1,0.553,0.0,0.316,0.594,107.409,alternative
0.573,0.19,-10.034,0,0.822,1.1e-06,0.103,0.479,115.197,alternative
0.776,0.425,-9.724,0,0.27,0.0468,0.111,0.427,133.489,alternative
0.286,0.929,-8.494,0,0.00231,0.00074,0.0946,0.127,99.762,alternative
0.286,0.929,-8.494,0,0.00231,0.00074,0.0946,0.127,99.762,alternative
0.286,0.929,-8.494,0,0.00231,0.00074,0.0946,0.127,99.762,alternative
0.286,0.929,-8.494,0,0.00231,0.00074,0.0946,0.127,99.762,alternative
0.286,0.929,-8.494,0,0.00231,0.00074,0.0946,0.127,99.762,alternative
0.768,0.748,-6.149,1,0.0231,0.00239,0.341,0.868,129.001,alternative
0.286,0.929,-8.494,0,0.00231,0.00074,0.0946,0.127,99.762,alternative
0.555,0.897,-6.147,1,0.00377,0.0116,0.392,0.473,97.851,alternative
0.586,0.846,-3.423,1,0.0688,0.0,0.067,0.714,134.98,alternative
0.787,0.534,-7.779,0,0.114,5.34e-06,0.114,0.897,152.131,alternative
0.421,0.95,-3.985,1,1.21e-05,0.000217,0.314,0.553,80.919,alternative
0.491,0.942,-5.333,1,0.156,0.0,0.367,0.398,100.441,alternative
0.744,0.666,-7.213,1,0.00147,0.0,0.162,0.806,143.645,alternative
0.422,0.28,-10.487,1,0.785,0.0,0.116,0.343,165.402,alternative
0.757,0.888,-5.636,1,0.132,0.0,0.139,0.543,150.079,alternative
0.758,0.913,-4.182,1,0.0794,0.00106,0.289,0.968,152.629,alternative
0.726,0.815,-5.886,1,0.00799,0.081,0.112,0.462,140.158,alternative
0.663,0.694,-8.627,0,0.0253,0.0,0.0698,0.525,167.953,alternative
0.634,0.6,-6.662,1,0.00203,0.00569,0.0796,0.64,90.017,alternative
0.353,0.686,-5.704,0,0.00216,0.0,0.123,0.177,94.47,alternative
0.617,0.574,-9.768,1,0.23,0.0105,0.0983,0.396,91.769,alternative
0.589,0.614,-7.528,0,0.0213,0.165,0.31,0.318,119.837,alternative
0.645,0.688,-4.749,1,0.0107,0.0,0.186,0.433,139.957,alternative
0.679,0.741,-4.848,1,0.127,1.36e-05,0.523,0.733,165.085,alternative
0.592,0.474,-8.288,1,0.557,0.0,0.148,0.317,130.0,alternative
0.694,0.545,-6.06,1,0.252,0.0,0.38,0.418,121.858,alternative
0.617,0.922,-3.474,1,0.000247,0.388,0.363,0.6,132.059,alternative
0.553,0.907,-5.623,0,0.00401,0.0,0.266,0.451,100.967,alternative
0.486,0.881,-5.623,0,0.0244,0.0,0.429,0.667,144.997,alternative
0.504,0.918,-3.463,1,0.00164,2.12e-05,0.78,0.539,92.031,alternative
0.554,0.978,-3.554,1,0.111,0.0,0.0731,0.594,135.095,alternative
0.654,0.81,-6.26,0,0.00719,0.00251,0.165,0.661,114.623,alternative
0.214,0.931,-3.347,0,0.000705,3.09e-06,0.0797,0.233,162.115,alternative
0.538,0.981,-2.688,0,0.00662,0.0,0.219,0.711,101.414,alternative
0.85,0.672,-4.817,0,0.246,0.0,0.718,0.606,105.998,alternative
0.728,0.727,-3.585,1,0.0128,0.0,0.0882,0.89,143.144,alternative
0.496,0.981,-3.268,1,9.33e-06,0.0,0.0958,0.163,109.905,alternative
0.638,0.766,-4.12,0,0.0621,0.0,0.273,0.588,129.987,alternative
0.663,0.287,-9.469,1,0.854,6.85e-06,0.346,0.438,82.457,alternative
0.463,0.229,-12.592,1,0.167,0.0997,0.202,0.135,73.543,alternative
0.663,0.287,-9.469,1,0.854,6.85e-06,0.346,0.438,82.457,alternative
0.663,0.287,-9.469,1,0.854,6.85e-06,0.346,0.438,82.457,alternative
0.519,0.834,-5.369,0,0.00965,0.0,0.162,0.465,77.028,alternative
0.55,0.917,-3.159,1,0.00428,0.0,0.197,0.601,126.115,alternative
0.663,0.287,-9.469,1,0.854,6.85e-06,0.346,0.438,82.457,alternative
0.589,0.842,-5.309,1,0.000373,0.0172,0.259,0.273,104.024,alternative
0.482,0.43,-7.224,1,0.763,2.79e-06,0.344,0.113,143.23,alternative
0.671,0.399,-7.129,1,0.803,0.00047,0.117,0.343,86.062,alternative
0.482,0.43,-7.224,1,0.763,2.79e-06,0.344,0.113,143.23,alternative
0.465,0.602,-9.664,1,0.806,0.00145,0.101,0.595,159.905,alternative
0.713,0.373,-11.386,0,0.547,0.00117,0.08,0.606,89.933,alternative
0.772,0.396,-7.974,1,0.575,0.00149,0.105,0.643,128.099,alternative
0.771,0.378,-8.744,1,0.592,0.00172,0.104,0.616,128.091,alternative
0.706,0.474,-8.55,0,0.242,0.0,0.0789,0.545,99.776,alternative
0.763,0.599,-6.194,1,0.519,1.08e-06,0.148,0.614,122.802,alternative
0.411,0.897,-9.229,1,0.00312,0.00921,0.939,0.668,102.972,alternative
0.423,0.493,-9.569,0,0.1,5.95e-06,0.0797,0.522,167.708,alternative
0.742,0.613,-7.3,0,0.329,0.000899,0.115,0.966,136.009,alternative
