danceability,energy,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,Genre
0.75,0.828,-7.185,0,0.197,8.8e-05,0.253,0.301,170.025,club
0.551,0.838,-6.231,0,0.000431,0.242,0.155,0.353,95.036,club
0.535,0.933,-1.626,1,0.000123,0.838,0.0709,0.315,99.991,club
0.681,0.627,-8.842,1,0.303,7.04e-05,0.245,0.135,125.008,club
0.585,0.704,-7.189,1,0.226,0.0018,0.0901,0.466,90.982,club
0.734,0.706,-4.99,1,0.000597,0.000276,0.273,0.335,119.993,club
0.593,0.632,-6.45,0,0.195,0.0,0.114,0.225,77.025,club
0.937,0.813,-4.612,1,0.104,0.0,0.279,0.6,137.974,club
0.51,0.925,-3.494,1,8.51e-05,0.917,0.161,0.124,130.017,club
0.505,0.852,-5.122,0,0.0048,0.0,0.115,0.464,77.062,club
0.625,0.808,-3.321,1,0.000478,0.28,0.163,0.27,105.005,club
0.577,0.96,-3.811,1,0.0193,9.56e-06,0.0498,0.701,173.988,club
0.488,0.674,-6.344,0,0.0129,0.00785,0.125,0.37,170.046,club
0.566,0.948,-2.962,1,0.000163,0.515,0.549,0.204,99.977,club
0.885,0.75,-8.859,0,0.0878,0.963,0.0453,0.406,140.079,club
0.888,0.717,-7.17,1,0.108,0.0,0.0616,0.718,75.017,club
0.619,0.69,-6.106,0,0.0539,0.814,0.101,0.152,110.007,club
0.525,0.801,-5.294,0,0.0155,0.0645,0.132,0.111,183.961,club
0.562,0.819,-6.674,1,4.13e-05,0.118,0.433,0.476,133.014,club
0.493,0.997,-4.78,1,0.0409,0.79,0.34,0.287,135.005,club
0.734,0.777,-6.194,0,0.144,4.05e-06,0.304,0.371,113.032,club
0.765,0.374,-10.787,1,0.672,0.00385,0.261,0.71,106.689,club
0.76,0.543,-5.759,1,0.494,0.0,0.0802,0.84,120.003,club
0.398,0.76,-4.633,1,0.00011,7.68e-05,0.206,0.402,89.638,club
0.645,0.933,-1.809,1,0.00117,0.0723,0.157,0.278,95.022,club
0.553,0.508,-9.668,1,0.0443,0.0,0.0806,0.487,89.417,club
0.397,0.66,-9.303,1,5.87e-05,0.885,0.083,0.0365,122.024,club
0.423,0.329,-15.726,1,0.702,0.0803,0.102,0.318,184.259,club
0.422,0.477,-15.273,0,0.0337,6.34e-05,0.223,0.392,90.511,club
0.222,0.729,-7.782,1,0.00275,0.305,0.175,0.203,90.452,club
0.446,0.983,-5.684,1,0.00209,0.0158,0.605,0.449,177.072,club
0.667,0.677,-8.154,1,0.526,2.64e-05,0.129,0.963,131.768,club
0.645,0.878,-4.358,1,0.0614,0.856,0.234,0.21,90.037,club
0.497,0.825,-4.638,0,0.0031,0.00496,0.0905,0.235,88.712,club
0.256,0.969,-5.209,1,4.39e-05,0.000761,0.135,0.127,144.494,club
0.786,0.461,-6.281,1,0.0597,0.941,0.138,0.252,142.04,club
0.599,0.753,-9.062,1,0.0496,0.901,0.121,0.173,92.0,club
0.631,0.662,-6.694,1,0.00185,0.58,0.0598,0.326,140.046,club
0.763,0.268,-18.192,0,0.983,0.936,0.088,0.841,105.295,club
0.597,0.928,-6.102,1,0.0543,0.911,0.096,0.0308,128.0,club
0.691,0.782,-5.365,1,0.0211,1.88e-05,0.406,0.741,139.946,club
0.256,0.969,-5.209,1,4.39e-05,0.000761,0.135,0.127,144.494,club
0.74,0.872,-6.272,0,0.0622,0.000418,0.152,0.789,145.01,club
0.397,0.66,-9.303,1,5.87e-05,0.885,0.083,0.0365,122.024,club
0.712,0.818,-5.162,0,0.0123,0.141,0.0499,0.52,124.012,club
0.886,0.791,-3.056,0,0.239,1.15e-05,0.113,0.434,80.015,club
0.509,0.761,-6.322,0,0.371,0.792,0.108,0.209,133.951,club
0.295,0.488,-14.032,1,0.369,0.0394,0.215,0.385,80.625,club
0.409,0.276,-10.627,0,0.907,0.0397,0.0666,0.105,120.314,club
0.365,0.759,-4.783,1,0.00442,0.927,0.093,0.165,75.017,club
0.343,0.484,-8.173,0,0.112,0.0,0.125,0.336,75.46,club
0.401,0.898,-3.961,0,0.000323,0.0451,0.103,0.178,149.968,club
0.649,0.935,-4.473,0,0.00274,0.676,0.11,0.22,125.995,club
0.615,0.938,-9.955,1,0.805,0.871,0.214,0.81,128.205,club
0.487,0.936,-3.96,0,0.000271,0.873,0.121,0.288,159.969,club
0.497,0.957,-4.153,1,0.00406,0.0451,0.381,0.376,140.012,club
0.269,0.516,-7.361,1,0.406,0.0,0.117,0.341,178.174,club
0.404,0.249,-15.881,1,0.702,0.000911,0.171,0.284,120.223,club
0.771,0.882,-2.3,1,0.00347,0.0,0.55,0.552,140.123,club
0.576,0.935,-6.092,1,0.000908,0.869,0.623,0.169,104.964,club
0.536,0.693,-13.96,1,0.0138,0.000439,0.0677,0.798,142.982,club
0.799,0.23,-13.041,1,0.916,0.00538,0.431,0.698,106.853,club
0.55,0.674,-5.248,1,0.0881,0.0,0.0873,0.248,108.037,club
0.623,0.475,-13.06,1,0.285,0.889,0.0862,0.0946,149.85,club
0.835,0.736,-8.8,1,0.00314,0.0319,0.0706,0.214,127.948,club
0.682,0.954,-4.896,0,0.253,0.0,0.357,0.398,127.362,club
0.844,0.788,-7.043,1,0.0905,0.000656,0.0839,0.536,110.988,club
0.694,0.935,-4.239,0,0.00219,0.759,0.153,0.666,124.983,club
0.753,0.747,-4.314,0,0.145,0.0,0.319,0.915,120.115,club
0.612,0.815,-6.872,0,0.00721,0.419,0.0976,0.0774,128.002,club
0.641,0.394,-9.297,1,0.000109,0.00181,0.0943,0.63,130.909,club
0.363,0.636,-7.785,1,0.0127,2.97e-06,0.186,0.0615,151.302,club
0.806,0.792,-4.902,1,0.145,0.86,0.0993,0.299,99.976,club
0.562,0.958,-6.4,0,0.00895,0.019,0.347,0.641,108.022,club
0.387,0.483,-11.002,1,0.616,0.0423,0.324,0.737,150.013,club
0.657,0.852,-4.041,0,0.00292,0.0,0.123,0.792,126.003,club
0.632,0.86,-5.319,1,0.000651,0.181,0.347,0.0453,110.023,club
0.651,0.384,-8.27,1,0.00404,0.869,0.0526,0.0308,113.011,club
0.768,0.805,-8.536,0,0.0217,0.000264,0.181,0.253,136.06,club
0.79,0.907,-3.448,0,0.032,0.825,0.126,0.581,125.102,club
0.721,0.765,-5.698,1,0.000855,0.0161,0.267,0.114,126.984,club
0.505,0.852,-5.122,0,0.0048,0.0,0.115,0.464,77.062,club
0.74,0.641,-4.199,0,0.0117,0.405,0.358,0.601,128.026,club
0.37,0.12,-12.637,1,0.979,0.00154,0.0816,0.19,77.404,club
0.669,0.924,-4.699,1,0.000108,0.898,0.123,0.0662,107.035,club
0.532,0.875,-6.057,0,0.0231,0.0,0.946,0.397,124.058,club
0.587,0.882,-3.794,0,0.0385,0.0,0.32,0.707,131.008,club
0.752,0.874,-3.575,0,0.0188,0.795,0.151,0.394,119.03,club
0.896,0.524,-8.973,0,0.36,0.665,0.131,0.282,144.994,club
0.463,0.839,-3.084,1,0.00416,0.0,0.442,0.614,145.935,club
0.606,0.789,-6.637,1,0.0031,0.00964,0.107,0.229,130.02,club
0.699,0.894,-2.648,1,0.0222,0.117,0.0667,0.33,99.994,club
0.752,0.895,-3.293,1,0.00079,0.186,0.0773,0.0373,114.016,club
0.622,0.743,-5.096,1,0.0976,0.0551,0.0387,0.598,143.981,club
0.74,0.872,-6.272,0,0.0622,0.000418,0.152,0.789,145.01,club
0.821,0.824,-5.971,0,0.412,0.871,0.11,0.692,119.006,club
0.431,0.663,-8.108,1,0.002,0.0,0.813,0.431,93.607,club
0.402,0.646,-8.087,0,0.0516,0.0,0.12,0.0956,144.93,club
0.929,0.889,-2.647,1,0.221,0.281,0.0934,0.868,140.04,club
0.586,0.3,-9.517,0,0.813,0.0,0.117,0.319,121.755,club
0.495,0.891,-4.266,1,0.000186,0.0,0.475,0.735,155.075,club
0.361,0.226,-12.589,0,0.969,0.167,0.0907,0.0765,103.02,club
0.496,0.849,-4.526,0,0.111,0.803,0.128,0.102,174.037,club
0.215,0.87,-5.889,1,6.8e-05,0.89,0.0773,0.787,158.384,club
0.728,0.95,-3.53,0,0.00488,0.842,0.138,0.211,109.989,club
0.886,0.791,-3.056,0,0.239,1.15e-05,0.113,0.434,80.015,club
0.946,0.93,-3.173,1,0.111,0.0,0.0906,0.616,138.047,club
0.683,0.869,-4.828,1,0.00088,0.836,0.206,0.219,123.983,club
0.786,0.461,-6.281,1,0.0597,0.941,0.138,0.252,142.04,club
0.712,0.788,-6.911,1,0.115,0.0248,0.0856,0.604,134.978,club
0.42,0.873,-6.786,1,0.00696,0.754,0.102,0.707,109.985,club
0.426,0.76,-7.025,0,0.000133,0.622,0.0488,0.0449,104.997,club
0.76,0.543,-5.759,1,0.494,0.0,0.0802,0.84,120.003,club
0.488,0.925,-5.871,0,0.000444,5.35e-06,0.191,0.369,133.024,club
0.932,0.58,-11.198,1,0.156,0.696,0.143,0.373,139.995,club
0.802,0.952,-3.298,1,0.0941,0.00472,0.126,0.27,107.977,club
0.891,0.571,-5.568,0,0.147,0.0,0.715,0.733,129.994,club
0.647,0.814,-2.456,1,0.00169,0.136,0.373,0.196,104.996,club
0.517,0.954,-3.726,1,0.00131,0.0855,0.209,0.549,173.987,club
0.656,0.84,-3.755,0,0.00158,0.264,0.369,0.187,124.998,club
0.493,0.997,-4.78,1,0.0409,0.79,0.34,0.287,135.005,club
0.494,0.746,-4.775,1,0.0012,0.0291,0.106,0.0398,194.043,club
0.512,0.948,-3.494,1,0.000468,0.892,0.19,0.3,105.009,club
0.446,0.983,-5.684,1,0.00209,0.0158,0.605,0.449,177.072,club
0.501,0.963,-5.459,1,0.000648,0.284,0.0993,0.0751,181.955,club
0.7,0.712,-4.553,1,0.00062,0.0404,0.374,0.0883,100.968,club
0.829,0.819,-5.478,1,0.00358,0.897,0.11,0.0773,109.949,club
0.48,0.804,-7.906,1,0.0317,3.92e-06,0.841,0.6,89.762,club
0.648,0.773,-7.188,0,0.773,1.17e-05,0.111,0.544,72.471,club
0.497,0.548,-12.384,1,0.43,0.148,0.119,0.6,137.224,club
0.409,0.35,-8.025,1,0.75,0.0,0.114,0.126,139.876,club
0.367,0.82,-4.732,1,0.000406,0.0384,0.366,0.107,179.962,club
0.752,0.72,-3.443,1,0.335,0.807,0.114,0.202,177.994,club
0.886,0.791,-3.056,0,0.239,1.15e-05,0.113,0.434,80.015,club
0.494,0.746,-4.775,1,0.0012,0.0291,0.106,0.0398,194.043,club
0.556,0.762,-7.12,1,0.00151,0.22,0.76,0.111,128.018,club
0.531,0.867,-4.392,1,0.00874,0.609,0.0785,0.0597,169.942,club
0.595,0.946,-3.157,0,0.00577,0.2,0.594,0.558,118.0,club
0.588,0.917,-4.673,1,0.102,0.844,0.354,0.327,124.01,club
0.285,0.966,-8.013,0,0.239,0.0778,0.113,0.0863,140.146,club
0.688,0.359,-13.372,0,0.309,0.881,0.109,0.037,94.98,club
0.638,0.915,-3.083,1,0.00031,0.754,0.121,0.132,109.01,club
0.546,0.48,-12.256,1,0.585,0.374,0.155,0.153,120.029,club
0.857,0.437,-10.76,1,0.00198,0.135,0.0912,0.0734,145.63,club
0.778,0.64,-7.051,1,0.0381,0.435,0.0946,0.487,110.009,club
0.565,0.99,-5.245,1,5.72e-05,0.716,0.179,0.355,150.013,club
0.619,0.885,-4.309,1,0.0234,0.48,0.111,0.227,100.007,club
0.754,0.648,-5.911,1,0.0983,0.894,0.0977,0.443,100.002,club
0.672,0.373,-13.974,0,0.275,0.0208,0.089,0.156,94.967,club
0.628,0.922,-4.638,0,0.0055,3.69e-06,0.181,0.532,119.005,club
0.637,0.94,-5.494,1,0.126,0.865,0.187,0.0896,107.056,club
0.74,0.872,-6.272,0,0.0622,0.000418,0.152,0.789,145.01,club
0.393,0.938,-5.819,1,0.00467,0.717,0.398,0.102,177.055,club
0.493,0.801,-3.364,0,0.00958,0.607,0.142,0.099,108.001,club
0.506,0.982,-6.285,1,0.0441,0.873,0.0891,0.17,120.02,club
0.707,0.694,-6.332,1,0.00021,0.896,0.11,0.313,125.008,club
0.659,0.681,-7.799,1,0.183,0.648,0.0922,0.0746,99.986,club
0.587,0.767,-4.62,0,0.00674,0.964,0.176,0.408,120.02,club
0.541,0.891,-4.399,0,0.0703,0.381,0.1,0.0483,179.982,club
0.591,0.885,-5.193,1,0.00152,0.482,0.112,0.111,109.983,club
0.191,0.495,-10.721,1,0.0093,0.896,0.0926,0.0512,129.649,club
0.744,0.53,-7.813,1,0.0263,0.259,0.208,0.661,139.978,club
0.588,0.823,-4.415,0,0.000112,0.809,0.18,0.082,170.086,club
0.4,0.774,-8.539,1,0.0401,0.932,0.11,0.204,170.111,club
0.742,0.885,-3.635,0,0.00448,0.00233,0.0858,0.47,99.992,club
0.686,0.817,-5.306,1,0.107,0.0,0.189,0.793,107.004,club
0.562,0.819,-6.674,1,4.13e-05,0.118,0.433,0.476,133.014,club
0.656,0.84,-3.755,0,0.00158,0.264,0.369,0.187,124.998,club
0.496,0.849,-4.526,0,0.111,0.803,0.128,0.102,174.037,club
0.488,0.674,-6.344,0,0.0129,0.00785,0.125,0.37,170.046,club
0.628,0.913,-3.493,1,0.0711,0.156,0.21,0.185,100.017,club
0.644,0.884,-6.52,1,0.332,0.261,0.0845,0.597,114.982,club
0.663,0.715,-12.426,1,0.0971,0.945,0.189,0.448,184.014,club
0.77,0.398,-12.815,1,0.0257,0.577,0.0753,0.287,175.175,club
0.704,0.941,-4.751,1,0.0255,0.817,0.266,0.766,119.971,club
0.544,0.507,-7.755,1,0.019,0.0164,0.185,0.206,153.079,club
0.621,0.787,-8.819,1,0.175,0.186,0.179,0.73,142.325,club
0.358,0.456,-9.638,0,0.138,0.0258,0.469,0.425,139.841,club
0.705,0.647,-8.32,0,0.486,0.00029,0.251,0.531,136.029,club
0.52,0.27,-9.806,1,0.616,0.0,0.109,0.509,110.789,club
0.743,0.927,-3.876,1,0.526,1.6e-05,0.204,0.478,133.983,club
0.483,0.754,-7.514,0,0.0385,0.0857,0.08,0.199,105.026,club
0.853,0.699,-5.678,0,0.00992,0.0136,0.142,0.335,140.001,club
0.622,0.996,-3.122,1,0.0379,0.779,0.115,0.211,106.998,club
0.754,0.648,-5.911,1,0.0983,0.894,0.0977,0.443,100.002,club
0.735,0.667,-6.768,0,0.0416,0.892,0.12,0.264,124.013,club
0.566,0.948,-2.962,1,0.000163,0.515,0.549,0.204,99.977,club
0.725,0.529,-10.434,0,0.0154,0.0268,0.268,0.321,82.512,club
0.464,0.31,-11.257,1,0.913,0.000568,0.12,0.347,77.416,club
0.418,0.918,-3.814,0,0.000941,0.0903,0.103,0.258,154.951,club
0.439,0.675,-7.375,1,2.19e-05,0.0526,0.0933,0.379,133.926,club
0.59,0.552,-9.879,0,0.325,0.0113,0.256,0.309,89.98,club
0.686,0.479,-9.237,0,0.537,0.00977,0.0857,0.3,119.999,club
0.734,0.706,-4.99,1,0.000597,0.000276,0.273,0.335,119.993,club
0.657,0.904,-3.469,1,0.18,0.0,0.251,0.669,167.936,club
0.4,0.774,-8.539,1,0.0401,0.932,0.11,0.204,170.111,club
0.706,0.308,-7.35,1,0.6,0.0,0.254,0.62,114.974,club
0.535,0.487,-9.13,0,0.385,0.165,0.146,0.141,119.944,club
0.553,0.508,-9.668,1,0.0443,0.0,0.0806,0.487,89.417,club
0.615,0.361,-6.7,1,0.00153,0.573,0.115,0.387,213.778,club
0.544,0.797,-5.187,1,0.199,0.0,0.0986,0.384,77.565,club
0.67,0.381,-11.735,0,0.844,0.00348,0.376,0.554,124.877,club
0.718,0.382,-7.782,1,0.831,0.0,0.0986,0.358,130.835,club
0.738,0.965,-2.877,0,0.000539,0.728,0.393,0.284,112.01,club
0.459,0.77,-5.993,1,0.0765,0.0,0.0879,0.168,110.706,club
0.469,0.649,-7.056,0,0.44,0.0,0.102,0.425,129.043,club
0.657,0.904,-3.469,1,0.18,0.0,0.251,0.669,167.936,club
0.399,0.865,-5.338,1,5.18e-06,0.822,0.0852,0.644,144.897,club
0.932,0.58,-11.198,1,0.156,0.696,0.143,0.373,139.995,club
0.908,0.865,-5.992,0,0.196,0.000156,0.174,0.664,139.89,club
0.485,0.262,-13.286,1,0.978,5.99e-05,0.117,0.332,98.536,club
0.733,0.483,-4.836,0,0.0121,0.0166,0.386,0.155,105.023,club
0.754,0.64,-5.595,1,0.114,0.0,0.335,0.722,120.03,club
0.2,0.325,-12.053,0,0.768,1.26e-05,0.189,0.0971,82.394,club
0.821,0.824,-5.971,0,0.412,0.871,0.11,0.692,119.006,club
0.535,0.487,-9.13,0,0.385,0.165,0.146,0.141,119.944,club
0.399,0.884,-5.557,1,0.573,0.00383,0.85,0.231,174.045,club
0.493,0.997,-4.78,1,0.0409,0.79,0.34,0.287,135.005,club
0.516,0.833,-7.09,1,0.0707,8.77e-06,0.258,0.802,92.863,club
0.27,0.843,-8.484,0,0.0858,0.907,0.093,0.0687,102.01,club
0.378,0.611,-8.979,0,0.125,0.0023,0.078,0.159,160.442,club
0.674,0.823,-8.654,1,0.0199,1.25e-05,0.666,0.673,94.118,club
0.377,0.564,-14.298,0,0.37,0.494,0.345,0.241,140.622,club
0.801,0.651,-5.879,1,0.574,0.000242,0.0985,0.58,113.02,club
0.345,0.351,-7.844,1,0.713,0.0,0.0876,0.457,96.538,club
0.525,0.801,-5.294,0,0.0155,0.0645,0.132,0.111,183.961,club
0.4,0.71,-8.662,0,0.00896,0.832,0.0856,0.897,167.973,club
0.672,0.476,-14.645,0,0.929,0.812,0.136,0.0491,94.263,club
0.796,0.876,-4.652,1,0.064,0.694,0.12,0.612,125.989,club
0.855,0.558,-8.19,0,0.71,0.0,0.121,0.527,135.05,club
0.823,0.381,-7.372,1,0.000497,0.000542,0.14,0.46,107.996,club
0.66,0.962,-3.221,1,0.00028,0.93,0.346,0.694,113.987,club
0.538,0.721,-4.641,0,0.2,0.000337,0.332,0.33,123.421,club
0.401,0.898,-3.961,0,0.000323,0.0451,0.103,0.178,149.968,club
0.384,0.955,1.795,1,0.00312,0.603,0.0542,0.888,187.112,club
0.515,0.721,-7.889,1,0.583,0.881,0.0569,0.851,113.176,club
0.554,0.699,-5.788,1,0.000363,3.56e-06,0.0819,0.214,128.021,club
0.295,0.205,-8.163,1,0.627,0.0,0.0653,0.408,93.288,club
0.742,0.885,-3.635,0,0.00448,0.00233,0.0858,0.47,99.992,club
0.459,0.77,-5.993,1,0.0765,0.0,0.0879,0.168,110.706,club
0.937,0.813,-4.612,1,0.104,0.0,0.279,0.6,137.974,club
0.178,0.187,-17.942,1,0.893,0.899,0.121,0.0375,116.49,club
0.753,0.811,-6.128,1,0.645,0.000766,0.238,0.896,135.043,club
0.397,0.66,-9.303,1,5.87e-05,0.885,0.083,0.0365,122.024,club
0.47,0.867,-8.019,1,0.0183,0.00283,0.117,0.265,120.407,club
0.37,0.12,-12.637,1,0.979,0.00154,0.0816,0.19,77.404,club
0.476,0.435,-12.264,0,0.826,0.923,0.0847,0.537,148.874,club
0.487,0.94,-6.703,1,0.0476,0.88,0.381,0.341,129.982,club
0.869,0.872,-7.156,1,0.0345,0.00149,0.0836,0.333,165.117,club
0.565,0.722,-8.29,1,0.107,0.00688,0.228,0.662,128.435,club
0.853,0.699,-5.678,0,0.00992,0.0136,0.142,0.335,140.001,club
0.361,0.968,-3.985,1,0.000412,0.00392,0.108,0.297,149.512,club
0.765,0.374,-10.787,1,0.672,0.00385,0.261,0.71,106.689,club
0.657,0.692,-10.121,1,0.0286,0.894,0.11,0.164,136.995,club
0.4,0.71,-8.662,0,0.00896,0.832,0.0856,0.897,167.973,club
0.592,0.886,-2.775,1,6.45e-05,0.804,0.302,0.136,117.0,club
0.598,0.865,-8.419,1,0.00781,0.747,0.119,0.157,94.972,club
0.513,0.662,-6.058,1,0.195,0.0,0.101,0.261,134.128,club
0.881,0.813,-5.344,0,0.106,0.00583,0.0856,0.538,129.973,club
0.384,0.955,1.795,1,0.00312,0.603,0.0542,0.888,187.112,club
0.778,0.64,-7.051,1,0.0381,0.435,0.0946,0.487,110.009,club
0.31,0.999,4.532,0,0.000102,0.945,0.148,0.0333,160.04,club
0.596,0.74,-5.552,1,0.00724,0.0,0.357,0.527,88.935,club
0.608,0.703,-7.167,1,0.0432,0.0478,0.218,0.271,135.002,club
0.682,0.954,-4.896,0,0.253,0.0,0.357,0.398,127.362,club
0.71,0.708,-10.197,1,0.00522,0.429,0.115,0.518,147.957,club
0.69,0.809,-4.931,1,0.4,0.285,0.118,0.0481,120.946,club
0.908,0.865,-5.992,0,0.196,0.000156,0.174,0.664,139.89,club
0.685,0.743,-5.097,0,0.0633,0.00309,0.302,0.648,141.944,club
0.442,0.101,-15.898,0,0.941,0.941,0.11,0.0655,114.852,club
0.929,0.863,-4.064,1,0.256,0.407,0.0652,0.877,146.01,club
0.728,0.95,-3.53,0,0.00488,0.842,0.138,0.211,109.989,club
0.694,0.935,-4.239,0,0.00219,0.759,0.153,0.666,124.983,club
0.573,0.499,-6.363,1,0.578,0.0,0.118,0.288,80.059,club
0.778,0.64,-7.051,1,0.0381,0.435,0.0946,0.487,110.009,club
0.61,0.234,-15.176,1,0.851,7.73e-05,0.129,0.156,138.705,club
0.498,0.954,-7.082,0,0.00476,0.72,0.361,0.162,138.014,club
0.178,0.187,-17.942,1,0.893,0.899,0.121,0.0375,116.49,club
0.475,0.683,-8.392,1,0.657,0.669,0.0827,0.326,179.722,club
0.656,0.484,-7.23,1,0.268,0.00236,0.124,0.453,100.548,club
0.785,0.7,-9.486,0,0.0158,7.55e-05,0.339,0.622,159.963,club
0.42,0.873,-6.786,1,0.00696,0.754,0.102,0.707,109.985,club
0.587,0.767,-4.62,0,0.00674,0.964,0.176,0.408,120.02,club
0.835,0.789,-6.857,1,0.0452,0.45,0.132,0.458,125.949,club
0.771,0.882,-2.3,1,0.00347,0.0,0.55,0.552,140.123,club
0.413,0.962,-2.91,0,0.00837,0.249,0.215,0.0313,128.004,club
0.606,0.789,-6.637,1,0.0031,0.00964,0.107,0.229,130.02,club
0.729,0.804,-5.183,0,0.00363,3.12e-06,0.11,0.749,122.021,club
0.632,0.673,-6.576,1,0.00109,0.0622,0.174,0.0533,100.016,club
0.958,0.707,-8.674,1,0.0921,0.0107,0.19,0.412,134.998,club
0.736,0.571,-3.942,1,0.451,0.000618,0.223,0.554,107.781,club
0.527,0.9,-4.444,1,0.0471,0.785,0.176,0.371,95.012,club
0.658,0.671,-12.21,1,0.0933,0.000927,0.115,0.166,100.966,club
0.742,0.885,-3.635,0,0.00448,0.00233,0.0858,0.47,99.992,club
0.738,0.626,-3.661,0,0.000585,0.0,0.11,0.569,159.991,club
0.778,0.839,-7.795,1,0.0852,0.000133,0.396,0.535,110.005,club
0.704,0.884,-4.273,1,0.000428,0.204,0.15,0.452,105.02,club
0.706,0.778,-7.529,1,0.0116,7.63e-05,0.255,0.512,129.688,club
0.518,0.964,-5.769,1,0.00274,0.778,0.221,0.0501,109.989,club
0.781,0.858,-3.506,1,0.0317,0.576,0.115,0.347,109.969,club
0.647,0.988,-5.222,1,0.0279,0.511,0.266,0.204,150.016,club
0.68,0.636,-11.432,0,0.00329,0.875,0.165,0.338,100.006,club
0.619,0.84,-5.167,1,0.0334,0.0,0.183,0.44,139.043,club
0.825,0.551,-14.777,1,0.135,0.869,0.109,0.1,125.006,club
0.58,0.569,-6.291,0,0.0171,0.0672,0.089,0.358,122.416,club
0.704,0.941,-4.751,1,0.0255,0.817,0.266,0.766,119.971,club
0.676,0.619,-8.892,1,0.00418,0.357,0.0763,0.126,107.008,club
0.704,0.941,-4.751,1,0.0255,0.817,0.266,0.766,119.971,club
0.579,0.373,-7.003,1,0.44,0.0,0.113,0.387,119.954,club
0.609,0.791,-4.932,1,0.00023,0.307,0.0942,0.137,164.788,club
0.404,0.249,-15.881,1,0.702,0.000911,0.171,0.284,120.223,club
0.872,0.599,-9.701,1,0.0351,0.000413,0.34,0.631,152.086,club
0.79,0.907,-3.448,0,0.032,0.825,0.126,0.581,125.102,club
0.768,0.728,-5.275,1,0.106,0.839,0.179,0.096,107.965,club
0.869,0.872,-7.156,1,0.0345,0.00149,0.0836,0.333,165.117,club
0.485,0.262,-13.286,1,0.978,5.99e-05,0.117,0.332,98.536,club
0.69,0.809,-4.931,1,0.4,0.285,0.118,0.0481,120.946,club
0.621,0.787,-8.819,1,0.175,0.186,0.179,0.73,142.325,club
0.597,0.792,-9.154,1,0.452,0.0213,0.199,0.939,118.792,club
0.685,0.788,-6.184,1,0.0145,0.896,0.0769,0.457,139.946,club
0.365,0.759,-4.783,1,0.00442,0.927,0.093,0.165,75.017,club
0.582,0.638,-7.588,0,0.171,0.787,0.122,0.715,199.998,club
0.669,0.717,-8.019,1,0.145,0.902,0.111,0.858,103.022,club
0.687,0.756,-3.601,0,0.00335,0.0,0.0663,0.623,130.043,club
0.384,0.508,-9.587,1,0.127,0.000199,0.234,0.227,124.82,club
0.645,0.933,-1.809,1,0.00117,0.0723,0.157,0.278,95.022,club
0.746,0.978,-1.422,0,0.00738,0.00183,0.12,0.226,124.962,club
0.418,0.918,-3.814,0,0.000941,0.0903,0.103,0.258,154.951,club
0.622,0.844,-4.469,1,0.114,0.0,0.107,0.885,120.024,club
0.531,0.867,-4.392,1,0.00874,0.609,0.0785,0.0597,169.942,club
0.652,0.426,-12.596,0,0.00453,0.033,0.0592,0.139,117.985,club
0.556,0.771,-6.065,0,0.00215,0.000691,0.116,0.0753,105.006,club
0.687,0.756,-3.601,0,0.00335,0.0,0.0663,0.623,130.043,club
0.816,0.643,-8.134,1,0.021,0.534,0.113,0.592,104.022,club
0.531,0.974,-6.184,0,0.00182,0.851,0.372,0.887,188.009,club
0.888,0.717,-7.17,1,0.108,0.0,0.0616,0.718,75.017,club
0.678,0.845,-3.05,0,0.0651,0.0,0.0841,0.763,119.999,club
0.265,0.902,-7.732,1,0.00288,0.47,0.294,0.164,109.433,club
0.605,0.679,-9.041,1,0.0202,0.808,0.127,0.303,99.999,club
0.931,0.754,-9.47,1,0.000188,0.386,0.0631,0.0735,96.01,club
0.446,0.423,-8.175,1,0.822,0.0,0.105,0.19,176.165,club
0.79,0.907,-3.448,0,0.032,0.825,0.126,0.581,125.102,club
0.68,0.636,-11.432,0,0.00329,0.875,0.165,0.338,100.006,club
0.176,0.689,-9.876,1,0.0615,0.188,0.156,0.0776,77.92,club
0.424,0.797,-2.321,1,0.000969,0.841,0.234,0.223,179.893,club
0.678,0.755,-6.448,1,0.0011,0.391,0.483,0.0537,135.001,club
0.827,0.511,-15.485,0,0.000929,0.246,0.152,0.494,143.067,club
0.856,0.702,-6.083,0,0.0357,0.0752,0.0712,0.319,85.042,club
0.387,0.483,-11.002,1,0.616,0.0423,0.324,0.737,150.013,club
0.662,0.809,-6.583,1,0.0306,0.875,0.115,0.114,112.009,club
0.674,0.739,-5.446,1,0.0716,2.4e-06,0.15,0.851,127.424,club
0.606,0.789,-6.637,1,0.0031,0.00964,0.107,0.229,130.02,club
0.402,0.646,-8.087,0,0.0516,0.0,0.12,0.0956,144.93,club
0.536,0.693,-13.96,1,0.0138,0.000439,0.0677,0.798,142.982,club
0.701,0.683,-5.055,0,0.15,0.000698,0.39,0.138,122.941,club
0.595,0.785,-7.469,1,0.000102,0.342,0.0976,0.121,100.018,club
0.506,0.792,-5.793,1,7.71e-06,0.905,0.0626,0.242,100.013,club
0.628,0.922,-4.638,0,0.0055,3.69e-06,0.181,0.532,119.005,club
0.531,0.867,-4.392,1,0.00874,0.609,0.0785,0.0597,169.942,club
0.481,0.645,-7.74,1,2.5e-05,0.842,0.346,0.0833,170.027,club
0.515,0.721,-7.889,1,0.583,0.881,0.0569,0.851,113.176,club
